"RT @MichaelSteele: This Press conf. is a hot mess, giving us a front row seat into the mind of Trump. From N. Korea (Kim writes “beautiful…",[],sherryw329,"Brooklyn, NY"
Liberal media will not report any good news on Trump; focuses only the bad news https://t.co/Encq1sbQjr,[],melisa999991,
@IngrahamAngle You’re talking about Donald Trump right?,[],coached84,
"RT @EdKrassen: If these sexual assault allegations aren't true, why the hell isn't Brett Kavanaugh filing a defamation lawsuit against all…",[],WickedOutlaw,Wherever I happen to be.
RT @dee_ambrosini: He really said this? Yes he did. #verylargebrain #VeryStableGenius #Trump #deranged #25thAmendmentNow #China https://t.c…,"['verylargebrain', 'VeryStableGenius', 'Trump', 'deranged', '25thAmendmentNow', 'China']",juliaweatherby1,
"https://t.co/65Jg2ggiPP
Saul Alinsky: Trump is Literally Hilter, Republicans Are the Spawn of Satan https://t.co/Fb8FVCzEfn",[],witsnewsdotcom,
RT @MichaelAvenatti: Trump is a moron. He knows nothing about me or my client. He is trying to divert attention away from Julie as a smokes…,[],DavidBloemker,"Urbana, Illinois"
The Trump Administration just released a hastily done Environmental Assessment on #KeystoneXL. We have until Nov 8t… https://t.co/WtFwR8vq4S,['KeystoneXL'],dancingcatman,
RT @GulBukhari: Pakistan Foreign Minister caught lying again. White House states President Trump merely shook hands at Qureshi’s claims of…,[],BR_Khokhar,"Islamabad, Pakistan"
"RT @SusanHenshaw50: 🇳🇬Enough said...

After President Buhari’s address, he was applauded by the international community.

After President T…",[],EmenonyeChuks,"Lagos, Nigeria"
"RT @JesseKellyDC: Back in the 2016 primary when I was stumping hard for Cruz, I used to laugh at Trump’s fans who said Trump is exactly wha…",[],ConnieBee16,
RT @MacaesBruno: Right. The problem is I am at a meeting with Chinese officials in Shenzhen. The word Trump has been said a 1000 times. The…,[],hexogennotsugar,Texas
"RT @Liz_Wheeler: Kavanaugh's interview (under penalty of perjury) with Committee staff. 

Particularly worth noting: the person accusing Ka…",[],Doug625,"Michigan, USA"
RT @ShannonSharpe: I’m laughing at how dishonest her statement is😂😂😂😂😂 https://t.co/aa6aBGvoku,[],rayrodneyr,"Paris, France"
"RT @ddale8: New: Trudeau spokesperson suggests Trump was lying when he said he turned down a meeting with Trudeau.

""No meeting was request…",[],lyberel,
@EdanClay @GOP Because he will allow Trump to pardon himself,[],AGrimsky,wherever you think i should be
"RT @netanyahu: President Trump, I want to first thank you for your strong words yesterday at the UN General Assembly against the corrupt te…",[],buzz_commander,
RT @PhilipRucker: .@weijia tried to ask her question. Trump interrupted her. Then he went into monologue about his grievances with NYT repo…,[],debleg58,
"RT @marcorubio: #Maduro regime in #Venezuela is a threat to our national security:
1. They traffic cocaine into the U.S.;
2. Inviting #Chin…","['Maduro', 'Venezuela']",MiamiFlorida15,
"RT @MollyJongFast: Okay, besmirching the beloved founder of our country was not on my bingo card but it should have been. https://t.co/hidk…",[],MrsWolfe2,"Minnesota, USA"
RT @RVAwonk: My skin is crawling. Trump is a fucking disgraceful excuse for a man.,[],TonyIsntHere,"Bury, Lancashire, UK."
RT @JudicialWatch: JW hand-delivered a letter to the chair + the co-chair of the House Office of Congressional Ethics calling for an invest…,[],508zamo,
"RT @bennyjohnson: Wow. 
CNN fails to mention that one of the accusers has recanted his accusation entirely. 
He is a mentally deranged anti…",[],TheNewFauxTimes,"New York, USA"
"RT @niissh: -Trump praised Ind &amp; PM @narendramodi in UN
-PM Modi is right on Rafale - France Prsdnt
-PM Modi got UN’s highest Environmental…",[],bajajvivek,Thailand
RT @StephenKing: Trump’s news conference is like listening to a nut calling in to a radio sports talk show.,[],DylanKuhn_,"Ohio, USA"
RT @IndivisibleNet: John Kelly’s expressions during Trump’s incoherent press conference. https://t.co/yRdzALGJ05,[],hazydav,In India right now - headed to Saigon - again - I can write there.
"RT @SenWarren: Last year, @realDonaldTrump &amp; Republicans in Congress gave $1.5 trillion to billionaires &amp; big corps. Now that they’ve picke…",[],EllaOcean99,
"RT @RealEyeTheSpy: Fun fact #1: The majority of Trump Account Twitter Trolls are run by large corporations. 
Fun fact #2: 
A majority of th…",[],Razuman3,
RT @FoxNews: Trump accuses China of trying to interfere in midterms https://t.co/T7cIMa4sJX https://t.co/ydla0OCx6I,[],GoodWorkDJT_TY,AMERICAN PRIDE RENEWED
"RT @brianklaas: How do these people come up with this garbage? I live outside the US. In most parts of Europe, Trump is a punchline that mo…",[],maegutz,"Blue Island, IL, USA"
@LindseyGrahamSC Why would a reasonable person like you say one day Trump is an idiot and the next day your nose so… https://t.co/So9puTxra5,[],Trudi16,United States
RT @ddale8: Trump lies again that he has spent $3.2 billion on the wall. He has received only $1.6 billion. Another $1.6 billion is being d…,[],pascoe_rich,Waterloo
"(Miami Herald) #Trump says he prefers not to fire deputy attorney general : President Donald Trump said he would ""c… https://t.co/xac52UngcC",['Trump'],storiesflowcom,
"RT @IlysRosie: Stump the Trump? Son, you're a Chump https://t.co/2bJrCrx7RQ via @YouTube",[],graemeguerrilla,Earth
RT @patrickLSimpson: 5. He runs a think tank posing as a Real University - like #Trump did #TrumpRussia https://t.co/mTFjIiEoyz,"['Trump', 'TrumpRussia']",AlanaBowker,Canada
"@taghato #ThankYouPresidentTrump 
Thank you, President Trump, for being side by side to Iranian people and supporti… https://t.co/VUJ3O66BuK",['ThankYouPresidentTrump'],roozshomaar,
"RT @i_d_g_a_f_ok: 275,000 people really thought this Dorito looking cunt was gonna jump on a rescue boat with a nice suit to help somebody…",[],dunnowho24,nksquad
"RT @RepSwalwell: Say it to Russia, too, Mr. President. But you won’t. They’re helping you. How about we all agree no outside foreign help.…",[],Ben_Democritus,"Florida, USA"
"RT @ABCPolitics: President Donald Trump claims that ""China has been attempting to interfere in our upcoming 2018 election ... against my ad…",[],DennisKoch10,Edmonton Alberta
RT @SpeakerConolly: Really interesting article by my colleague Dan at @TCDHistHum  on righ wing ‘68 https://t.co/bFiapiHlh1,[],CWallaceDublin,"Dublin City, Ireland"
"watched the trump's new conference.  we truly elected an imbecile, like listening to a drunk uncle after a family dinner",[],zelenetz,"New Yorkish, USA"
Melania Trump Wore Another Pale Pink Sheath Dress to Announce Her Africa Trip Itinerary – GudOutfit https://t.co/UkdElBSYrI,[],Dannyoddz,Nigeria
"RT @Stonekettle: And suddenly, in the Heartland, socialism is just fine. https://t.co/moGJt9lZzT",[],defrog,"Earth (also, Hong Kong)"
RT @NorestSean: @revesaymutede @TalithaDube1 @aubtery @zimskills @DebraWakanaka @williamzambezi @LynNemudonhi @KristenMuwani @NzouJnr @Fran…,[],zimskills,47150
RT @aravosis: .@KirstenPowers utterly destroys Trump sycophant Michael Caputo for blaming the victims. https://t.co/sD39wiFr32,[],AllonsyCrazy,
"RT @rabiasquared: In all the noise, this is important to pay attention to https://t.co/XHSbcBCLkO",[],MarkCPA,
"RT @dfog1952: Why would she come forward?  Let me see. She is a Trump hater, activist and her employer produces abortion pill. Then there i…",[],kimshawn0209,"Florida, USA"
RT @MichaelAvenatti: We will be appearing in court this afternoon in Los Angeles at 2 pm PST for @stormydaniels. We expect the court to pro…,[],EXPOSETHEFAKE12,
"RT @TheDailyShow: BREAKING: In response to President Trump's allegations, George Washington has released his calendar from the summer of 17…",[],Jaimin_G,
"RT @SteveFarrow66: @Top_Sergeant Trump is secretly working for the democrats to destroy the GOP.
The one thing he never lied about.",[],SteveFarrow66,
RT @RealMuckmaker: Trump Brags That He Got Much Bigger Laughs at U.N. Than Obama https://t.co/JWruGTYP1p,[],JosephJudkins18,Wash DC
RT @brycetache: I don’t care what your political beliefs might be - anyone watching this joke of a press conference should reach the same c…,[],Daniellavalle13,
RT @PRANJOll7: @CNNTonight Mr. Trump is terrified of @MichaelAvenatti. He won't speak his name. I would ask that the media stop identifying…,[],GaylaAnnette,United States
RT @IndianExpose: Trump’s UNGA speech detrimental to world stability: US Experts https://t.co/tU3sH83CDC,[],PrinceArihan,India & UAE
RT @LastNameFree: #ConfirmKavanaughNow Sign the petition!  Keep trying!  I just got through. https://t.co/K470a2Qq5M,['ConfirmKavanaughNow'],harjo111,California
"RT @kwilli1046: Should Trump order the release of all the congressional names associated with sexual harassment payouts? 

Please Vote and…",[],statum_mike,"Georgia, USA"
"RT @Saurabh_MLAgk: Trump says ""China doesn't want Trump to win 2018 polls"". 

Desi and Videshi Trumps think alike. https://t.co/1aUKjfRqdr",[],Susmita_AAP,Lucknow
"RT @adamcbest: Lindsey Graham defends Brett Kavanaugh by saying ""he's not Bill Cosby."" JFC. This is even worse than when the right defended…",[],SarcasticAssass,
"RT @seemetweeting: @SethAbramson Three strategies of Trump: 1) repeat key words in the question with comments about each word, but no answe…",[],drlouiseholman,
RT @psychdr100: For anyone who has experience with drug users: Trump's pupil dilation (under bright lights) during current Press conference…,[],EleriFairy,Citizen of the World
"RT @barneyfarmer: Who knows, maybe an aura of assumed victimhood, flawless virtue and moral relativism on the part of those whose dogmatic…",[],speedyerb129,uk
"Hold Ted Cruz accountable:
 On Judiciary Committee,
 longtime #Kavanaugh booster,
 prolific moralizer.… https://t.co/DcWrqlj1aa",['Kavanaugh'],BernBoomer,
Trump praises 'beautiful' letter from Kim as he relaxes nuclear weapons demands https://t.co/iuM9ndXOxJ,[],SurreyEBS,Surrey
"RT @EdKrassen: BREAKING: Trump literally just said the people of the UN “weren’t laughing at me, they were laughing with me.”

Lolololololo…",[],david_selters,
"RT @TravisAllen02: Dear World,

On behalf of the United States, I sincerely apologize for President Trump’s speech at the UN, and his claim…",[],JRWeaver55,
RT @bpolitics: Trump's Venezuela military option gains backers as millions flee https://t.co/cuLWRtRWui,[],MiamiFlorida15,
"RT @Pink_About_it: Spoiler alert:

Trump is still Hillary's president 

😁",[],MarkWestTN,"Nashville, TN"
RT @ellievan65: Rep. Walter Jones (N.C.) became the first Republican lawmaker in Congress to call for an FBI investigation into allegations…,[],Green_Heart,Europe
"RT @PaigeGauge: @grinsli #MarkJudge only “witness” to “Kavenaugh attack” said accuser Christine Blasey Ford “is nuts, it never happened”/he…",['MarkJudge'],NevadaPalms,
RT @GulBukhari: Pakistan Foreign Minister caught lying again. White House states President Trump merely shook hands at Qureshi’s claims of…,[],Shaheenkhanzadi,
"RT @thebradfordfile: Trump has done it. The stable genius has been a willing punching bag for 2 yrs, a magnet for unstable pundits, doomsda…",[],Texasgrace1,Texas  The cross made the difference for me
"😉🙏🏽✌🏾

The funny thing is that Mr.Trump makes perfect sense to me even though what is being said is absolute .....(… https://t.co/bECWiqEetO",[],TheGift_Of_Love,Home
RT @poconomtn: Trump said he’d leave Hillary alone but they couldn’t let it go....Kavanaugh said he wouldn’t overturn Roe vs Wade but they…,[],lightning989,
@joncoopertweets That is my same look and body language EVERY time I see Trump on tv. I call it the unending cringe… https://t.co/jFiPS9XjLJ,[],BreeL333,Faith Hope Love
RT @TomthunkitsMind: I'm Betting Trump Will Beat Nixon. What Say You? https://t.co/KDTMHyTkFf,[],TeeKayNine,Crabcakesville
"RT @smartdissent: ICYMI: @SenateGOP &amp; @HouseGOP Will Cut #Medicare &amp; #SocialSecurity Admits Larry Kudlow, the @FoxNews Shill Now Advising T…","['Medicare', 'SocialSecurity']",cunningham_cch,
Of course he did.,[],xyzealous,IN
The latest The Blake Daily! https://t.co/tHBRaejPc7 Thanks to @DavidGrayless #trump #kavanaugh,"['trump', 'kavanaugh']",take3dvd,Surrey UK
"RT @MarkDice: Republicans, mark your calendars and get out and vote in the Midterm Election on November 6th if you're sick of these degener…",[],ClassicBow1,"Birmingham, AL"
Ukrainian Diplomat Reveals How Clinton Operatives Sought Dirt on Trump (WATCH) https://t.co/yOHXGTxels,[],LarryMcDo,
"RT @RedPillReport: To all you leftist race-baiters who are calling @realDonaldTrump a racist, I challenge you to read this article. Trump h…",[],wydoin,MOLON LABE
"RT @RealDark_Kent: For over a year I have been consistent in my message.

MAGA to (ME) has always been👇🏾

1. President Trump
2. Fighting Fa…",[],steck22,
"RT @powerglobalus: @hrtablaze @StandwithJesus7 It is high time every Republican, every Trump supporter, anyone who believes in America was…",[],tammyfuller07,"Springfield,Oregon"
"RT @thejtlewis: Democrats are:

- Viciously attacking ICE agents while defending the MS-13 gang

- Supportive of Socialism, a practice that…",[],BallybunionBog,New York 
RT @aravosis: .@KirstenPowers utterly destroys Trump sycophant Michael Caputo for blaming the victims. https://t.co/sD39wiFr32,[],jsansing9,"Alexandria, VA"
"RT @bjcreigh: Melania Trump plans to travel to  Ghana, Malawi, Kenya and Egypt to promote child welfare.

Meanwhile the population at feder…",[],debleg58,
Just a handshake at lunch: US on Paks claim of informal meet with Trump https://t.co/xq660Hi00c,[],Syed_Tanzil,"Lahore, Pakistan"
"RT @ManInTheHoody: my prediction for the kavanaugh hearing:

10 minutes into the hearing trump fires rod rosenstein and announces rachel mi…",[],EdinburghMayhem,"Edinburgh, Scotland"
"RT @niissh: -Trump praised Ind &amp; PM @narendramodi in UN
-PM Modi is right on Rafale - France Prsdnt
-PM Modi got UN’s highest Environmental…",[],debasissikdar,"Kolkata, India"
"Not a single person.
#PinkWave2018 #BlueTsunami2018 #SherrodForOhio #VoteBlueToSaveAmerica","['PinkWave2018', 'BlueTsunami2018', 'SherrodForOhio', 'VoteBlueToSaveAmerica']",J9Attenweiler,Earth
"RT @BlueGhost40_: Did anyone bother to tell trump the UN is not one of his toothless club rallies?
#TrumpUNSpeech",['TrumpUNSpeech'],IQ138Raleigh,
"RT @EdKrassen: If these sexual assault allegations aren't true, why the hell isn't Brett Kavanaugh filing a defamation lawsuit against all…",[],barntiques859,"859 Mt Moosilauke Hwy Wentworth, NH"
"TRUMP means 
Tempests
Rains
Unoccupied
Mummies
Papas",[],TRUMP_Means_bot,
RT @amandablount2: OH MY GOSH!!!! This is insane!!! https://t.co/whFEPmPBlQ,[],EcoLogicalNet,"Eco-Logical Network, LA Metro"
"Tour the Original Today Show Studio, January 14th, 1952.

https://t.co/LtjWvDLVjC

#Time #Life #History #News… https://t.co/0yMd05GgQK","['Time', 'Life', 'History', 'News']",Glyde__Jetson,"Thief River Falls, MN"
"RT @TravisAllen02: Dear World,

On behalf of the United States, I sincerely apologize for President Trump’s speech at the UN, and his claim…",[],chefsean100sean,"Los Angeles, CA"
RT @WhiteHouse: President Trump and Prime Minister Theresa May met for a bilateral meeting in New York 🇺🇸 🇬🇧 https://t.co/VdJztUmD9T,[],TriggPriyanka,
"RT @i_d_g_a_f_ok: 275,000 people really thought this Dorito looking cunt was gonna jump on a rescue boat with a nice suit to help somebody…",[],Qrstuvexyz123,"London, England"
RT @TimHannan: Trump called for the death penalty for teens who were falsely arrested for rape and never apologized / recanted it. https://…,[],WickedOutlaw,Wherever I happen to be.
@firstmomable @JRubinBlogger Reid couldn't push through Obama's socialism-lite agenda without tossing bipartisanshi… https://t.co/d2jEFnnFF1,[],BuiltTough84,"Maryland, USA"
"RT @thehill: WATCH: Trump calls on Kurdish reporter by saying ""Mr. Kurd"" https://t.co/hgMrRI829S https://t.co/aOK2Hcb1yg",[],KurdishBeast,
RT @edsongsofpraise: We cut live to Mt Rushmore after the Trump press conference... #TrumpPressConference https://t.co/MRC49S2WXc,['TrumpPressConference'],terpGer,East of the river in NL...
"Trump has the hammer, Trudeau has the selfie camera and a uncompleted pipeline. Trudeau and the Canadian press’s co… https://t.co/kFgc7ZMu2n",[],winpat777,"Winnipeg, Manitoba"
@ChuckGrassley It's starting to feel like the #Trump Russia investigation and the #Kavanaugh nomination are not com… https://t.co/DoSprsz0YB,"['Trump', 'Kavanaugh']",ReneNow,Singing in the Silence...
RT @krantz_marty: @TravisAllen02 @RednexPunk Trump's brain might be large but it sure as heck isn't working,[],BarbAdams66,
"I am pretty sure that if Trump had nominated a woman to the SCOTUS, sexual assault would probably never come up in the Senate hearings....",[],davidtkhayes,Florida
"RT @ddale8: Trump just called a Kurdish reporter ""Mr. Kurd.""",[],Aixtyrlund,"Bosjökloster, Skåne"
#Season2 #scary it’s been a long time coming but this press conference was worth waiting for.,"['Season2', 'scary']",ianbrealey,London UK
RT @Trump_Scoop: Netanyahu Response to Trump’s Advocacy of Two-State Solution: “Palestinians will Never Have a State” https://t.co/N8KYGEzF…,[],RedShane1,
"RT @tonyschwartz: I am struck by how many powerful people — most but not all men — have been outed for behavior that is criminal, indefensi…",[],UrsulaCuffee,
RT @aravosis: Trump actually just claimed that Obama got bored of appointing federal judges so that’s why he stopped and left so many for T…,[],tom_news2,"Connecticut, USA"
"RT @ddale8: Asked why he needs a second summit with Kim Jong Un so soon, Trump says, ""Because he'd like it.""",[],pascoe_rich,Waterloo
"RT @WhiteHouse: This afternoon, President Trump participated in a bilateral meeting with Prime Minister Abe. 🇺🇸🇯🇵 https://t.co/PvSINQY7yq",[],TriggPriyanka,
@CNNPolitics Only low intelligence people (think absolute morons) support #realDonaldTrump. To everyone else Trump… https://t.co/Bpz7pyaJxi,['realDonaldTrump'],nomacsoup4u,United States
"RT @mutludc: Trump: “Kurds are great people, great fighters, I like them a lot. We are trying to help them a lot. Don’t forget that’s their…",[],afandouangel,"Afantou, Greece"
@ackatumba @nytimesworld Nobody gives a shit about what FDR did. They were laughing because of their frustration wi… https://t.co/kW7UPrFfHA,[],WFerrin,New York City
"RT @JonathanMerritt: Republican men: “Why don’t abused women tell their stories when the alleged assault happens?”

Me: *holds up my phone…",[],zulad1,"New Jersey, USA"
"Trump
#FISABringsDownTheHouse https://t.co/AEuz9gk4w8",['FISABringsDownTheHouse'],SmokeyMtnStrong,United States
Trump polls crazy press conference to defend Brett Kavanaugh . https://t.co/u3qsLQ5OsW,[],Wilson1Theresa,"New Jersey, USA"
"@TeamPelosi I agree, why should Americans have to settle for a nominee with criminal allegations? If there was anyt… https://t.co/HDQgix13HP",[],NutkrackerNY,"Shirley, NY"
"RT @DGComedy: Trump: ‘These women were paid to say bad things about me.’ 

Actually YOU paid them $130k NOT to say bad things about you and…",[],a5f4d46d5a7c45c,
"RT @murpharoo: Let's stop signing trade agreements with countries that don't comply with the Paris agreement, says Macron https://t.co/n6zY…",[],helviusi,
"RT @protrumpuk: 🇬🇧 #TheRainMakers 🇺🇸@realDonaldTrump 🇺🇸
🇺🇸President Trump EXPLOSIVE UN Speech, SLAMS
Iran, China, Russia, Venezuela
🔗 https…",['TheRainMakers'],protrumpuk,
RT @treybey: The truth comes out. This is not about your client. It’s all about you. You will never be president. Never. https://t.co/ZhYhw…,[],Tracy143DC,The Mitten
"@FoxBusiness @POTUS trump 2020 join free trial for consistent profit... 80% accuracy
https://t.co/pvJyTqY8XK",[],indrieams1,
"RT @ChrisEvans: This is a world stage with an audience of educated, accomplished, and respected members from across the globe. 

And they’r…",[],dcampos74,"Moses Lake, WA"
"RT @unscriptedmike: At today’s presser, President Trump demonstrated a remarkable command of the facts and key aspects of a wide range of i…",[],shelleybear66,
RT @avatans: Trudeau probably didn’t do Bhangra for him. 😂 https://t.co/FzUFeNtZSk,[],Bharatraag,
"@_belle_curve_ @IndivisibleNet TRUMP: ""We won with the poorly educated. I love the poorly educated."" HIS BASE https://t.co/dMGNMKwYBs",[],RileyMa70257564,
Trump poses new budget request: I want a flying car! Waaaaa.... https://t.co/fOiC0ysxeO,[],joeygritz71,
"RT @BishTrumpsCray: #NationalVoterRegistrationDay 

My mother voted straight GOP from '78 til '08

Since '16 she's voted straight Democrati…",['NationalVoterRegistrationDay'],BishTrumpsCray,"Washington, DC"
"@SafetyPinDaily If she works for trump, she is a liar &amp; corrupt",[],alexazzam40,USA
"RT @DGComedy: Trump: ‘These women were paid to say bad things about me.’ 

Actually YOU paid them $130k NOT to say bad things about you and…",[],RoseEnirem,
RT @awelab1956: @RonWyden @Norberta36 It's about the amicus brief by Orrin Hatch to make it harder to charge state and federal crimes. Insu…,[],bonita_jay1,
RT @ShibleyTelhami: 'Foreign leaders came to President Donald Trump’s hometown of New York this week. But they refused to show the U.S. pre…,[],helenmag,Pennsylvania
"RT @KaivanShroff: I cannot imagine what survivors of sexual assault go through every day that Donald Trump remains in the Oval Office. 

He…",[],ElleOw98,oz
"RT @kwilli1046: Should Trump order the release of all the congressional names associated with sexual harassment payouts? 

Please Vote and…",[],Ike197077,"Louisiana, USA"
"RT @marcorubio: Even if you don’t agree with anything else @realDonaldTrump says or does,if you care about returning security,prosperity &amp;…",[],MaraElenaVegas2,"Zúrich, Suiza"
RT @CheriJacobus: Caputo is an InfoWars guy and deals a lot with white supremacist uber misogynist Jack Prosobiec.  And Roger Stone.  He us…,[],CitizenPatriot2,🖕
RT @RoKhanna: I was one of just 3 Democrats in the House who voted against the massive defense increases. @SenSanders was the only Democrat…,[],ultraaviolettas,SLC/NYC
Diplomats Say They Were Definitely Laughing At Trump At The UN https://t.co/FWzuzjNSzJ,[],Nuclearpirate,"Kilcreggan, Scotland"
"@indiana26136091 @ABCPolitics Idk abt that saying ""God never gives you more than you can handle!"" Cuz this is getti… https://t.co/U5b7wNHAad",[],DianeShamp,
"RT @JewishNewsUSA: Trump Explicitly Backs 2 State Solution to Palestinian-Israeli Conflict.

But it's really an #Israel-#Iran conflict.
Isr…","['Israel', 'Iran']",ositadimabiafra,
"RT @ddale8: Trump lies that China ""put out an announcement today"" that they want him to lose the election. That did not happen.",[],jenniferTVTweet,Delaware
"RT @krassenstein: BREAKING: Trump accuses George Washington of possible sexual assault. 

""He may have had a bad past, who knows. He may ha…",[],maryjan914,United States
RT @Stableharleymom: @realDonaldTrump @mattressman74 Thank You President Trump 🇺🇸MAGA🇺🇸,[],jerry_sypek,
"RT @calebecarma: a Trump supporter on MSNBC told her daughters that men groping women is ""no big deal"" https://t.co/QbYubOJpXl",[],hawa_bruhh,Malaysia
"RT @i_d_g_a_f_ok: 275,000 people really thought this Dorito looking cunt was gonna jump on a rescue boat with a nice suit to help somebody…",[],Morelos_22,
"RT @DereckWyatt: 🔴TRUMP🔴 #MAGA2KAG🔴
☢️☢️☢️☢️☢️☢️☢️☢️☢️☢️☢️
@BotHunter_V1
@DereckWyatt
@glo4itnow
@mitra9816
@CoughingHillary
@DallasBrownin…",['MAGA2KAG'],goofballgeorge,
"RT @WhitfordBradley: Character, child rearing, marital fidelity, ability to read, interest in and ability to digest the PDB, integrity,inte…",[],karatio,
"RT @iamscotty4u: Accomplished more FOR israel, here nikki briefs him on israel's latest demands. https://t.co/YStZv4hMBm",[],ISRAEL_PREDATOR,
RT @Amy_Siskind: Trump’s deteriorating mental health is no longer funny.,[],JosephJudkins18,Wash DC
"RT @WhiteHouse: Earlier today, President Trump participated in a bilateral meeting with Prime Minister @netanyahu of Israel. 🇺🇸🇮🇱 https://t…",[],TriggPriyanka,
"RT @JackPosobiec: Juanita Broadderick:

“How do I know Trump supports women? Bc he stood up for me.”",[],silverbulletguy,
RT @MichaelAvenatti: If the criminal Michael Cohen who is a legal idiot and who @realDoanldTramp employed for over 10 yrs is a first rate l…,[],GaylaAnnette,United States
RT @Amy_Siskind: Trump’s deteriorating mental health is no longer funny.,[],frankjcr07,Mount Olympus
"RT @wisconsinGodsPl: When Good People, like President Trump &amp; Judge Kavanaugh, are railroaded

Evil prevails

How many good German politica…",[],di_plora,Here
"RT @IsraeliPM: WATCH: Prime Minister Benjamin Netanyahu meets with @POTUS Donald Trump. 🇮🇱🇺🇸

Full remarks &gt;&gt; https://t.co/AEc97LvwBF",[],ugohelen59,United States
RT @StephenKing: Trump’s news conference is like listening to a nut calling in to a radio sports talk show.,[],namenlos99,
"RT @WhiteHouse: This afternoon, President Trump participated in a bilateral meeting with Prime Minister Abe. 🇺🇸🇯🇵 https://t.co/PvSINQY7yq",[],AisinGioroLoong,"Texas, USA"
"RT @MaximeBernier: 1/ A little reminder of what I wrote almost two years ago after Trump’s election: “Six months ago, I proposed abolishing…",[],Jhutch43945987,"Ontario, CAN"
"RT @i_d_g_a_f_ok: 275,000 people really thought this Dorito looking cunt was gonna jump on a rescue boat with a nice suit to help somebody…",[],kaylee_riddell,
"RT @bjcreigh: Melania Trump plans to travel to  Ghana, Malawi, Kenya and Egypt to promote child welfare.

Meanwhile the population at feder…",[],DarleenRusnak,"Kentucky, USA"
"CNN 2:13am TRUMP: CHINA INTERFERING IN MIDTERM ELECTIONS. . ""They do not want me...to win because...we are winning on trade""
TRUMP:...",[],tvThirdEye,"San Francisco, CA"
RT @JuliaHB1: My daughter is a GirlGuide and *loves* their weekend camping trips. Am I happy for her to sleep alongside a teenage boy on th…,[],Mossfieldlady,"North West, England"
"RT @JackPosobiec: In order to save America from the communist left we must support Donald Trump 

Congratulations to everyone who didn't fi…",[],gnoh_sandra,
"RT @ChrisCuomo: Question: if McConnell is right that this is all digging for dirt by Dems on K, none of it is legit like Trump says, then w…",[],sawGod2day,"Ontario, Canada"
RT @CBCAlerts: Ford CEO James Hackett says Trump administration's steel and aluminum tariffs 'took about $1 billion in profit from us.' Add…,[],lillith6,Chicago Il- Naples FL
"RT @BlockheadNYC: Also, Trump talks like the MOST coked up, no attention span having dude at 5 am of all time. He can be sidetracked by som…",[],mcnikk,"Portland, Oregon"
"RT @thehill: President Trump: ""If you look at this lawyer that just came out, he's a low life. He represented Democrats. Nobody ever talks…",[],aero06janice,"Knoxville, Tn"
Donald Trump’s #SpaceForce Is a Scam https://t.co/yOVb9gpxOV,['SpaceForce'],Trump_Scoop,United States
"RT @salarta: Translation, @realDonaldTrump is guilty of everything that’s been said about him and he’s afraid that he’ll be punished for hi…",[],AberdorkUnited,
"RT @LukeBrussel: @joncoopertweets John Kelly agrees with Trump on immigrants, Gold Star families, and many other areas where Trump is devoi…",[],WhiteLotus3_9,
"RT @JWMcQuatchi: @goodoldcatchy @MichaelAvenatti @realDonaldTrump Drip drip drip.
And thus are oceans formed.
Trump is a troll 
Avenatti is…",[],MsSusanMo,"Greenville, SC"
"RT @karolcummins: How Rosenstein can protect the Mueller investigation — even if he’s fired
I wrote the special counsel regulations. This i…",[],boofy1970,By the sea..🌊
RT @WhiteHouse: President Trump and Prime Minister Theresa May met for a bilateral meeting in New York 🇺🇸 🇬🇧 https://t.co/VdJztUmD9T,[],hide11301,愛知県
"Trump Meets Netanyahu, Endorses 2-State Solution https://t.co/oTfpRPbhlg",[],nprworld,Around the world
RT @superyayadize: Joy Reid Defamation Lawsuit Filed By Trump Supporter https://t.co/NhrGHjDiCu,[],DGPurser,"Marietta, GA"
"RT @cjdtwit: 🇺🇸🌟🇺🇸

Do you agree we are truly blessed to have such a president as Donald J. Trump? A man who stands FOR his people and AGAI…",[],Autodocbob,"Bunker Hill, WV"
RT @jimmykimmel: America meets our new President LaDonald Trump! @RealTracyMorgan https://t.co/JW1rqPXqqa,[],jimmykimmmel,Los Angeles
RT @brianschatz: We are borrowing money from China to pay our farmers to not sell their crops to China. https://t.co/a2S6DAjvYx,[],shep3676,
RT @wmcarterelliott: @MingGao26 @luxpara Trump is bristling at Putin's order (via Hannity) to *not* fire Rosenstein. That was why he critic…,[],JS_S__,profile locked when twitter phuckery seems afoot
President-Elect Donald Trump's Pick of General Mad Dog Mattis Is His Best Choice Yet... DoG https://t.co/J6O3v5TbDi,[],u2biker,"Miami, FL"
RT @BTP1960: General Kelly watching the Trump press conference. https://t.co/NzeRVN34eI,[],Alyx518,Adirondacks
"RT @CuomoPrimeTime: .@chriscuomo on President Trump’s press conference performance today: 

“I gotta be honest… I couldn’t follow him today…",[],Pammie2Pg,"New Bern, NC"
RT @WebsterGTarpley: #GRU implicated in #Salisbury UK novichok poisoning ignored by #Trump in his widely mocked U.N. speech https://t.co/Ua…,"['GRU', 'Salisbury', 'Trump']",bigsugar999,
"RT @KirstenPowers: Yes, I called out his victim blaming and he lost it. https://t.co/MiVJKn4Wti",[],zulad1,"New Jersey, USA"
"RT @SaysHummingbird: Jeffrey Toobin SLAMS GOP ‘cowards’ like Jeff Flake — who bash Trump but always vote for his agenda

RT if you agree th…",[],LouPage5,"Dallas, TX"
